Source: Hotmaps and Renewables.ninja (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); 21.06.23; Frida Sather <frida.sather@sintef.no>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.57,0.09,0,0,1.05,0.29,2.59,0.27,0.24,4.64
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,3.68,0.09,0,0,1.04,0.3,2.49,0.27,0.23,5.18
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.14,0.1,0,0,1.07,0.3,2.34,0.26,0.2,5.56
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.29,0.1,0,0,1.1,0.3,1.89,0.26,0.19,5.81
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,4.39,0.1,0,0,1.16,0.3,1.79,0.26,0.19,6.1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,4.68,0.1,0,0,1.74,0.3,1.66,0.29,0.18,6.23
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.75,0.1,0,0,2.43,0.31,1.54,0.34,0.17,6.24
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,4.76,0.1,0,0,2.55,0.32,1.47,0.37,0.16,5.99
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,4.66,0.1,0,0,3.38,0.32,1.39,0.72,0.16,5.79
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.64,0.1,0,0,3.5,0.32,1.35,0.87,0.15,5.65
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,4.31,0.1,0,0,2.8,0.35,1.91,1.33,0.15,4.97
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,4.25,0.1,0,0,2.79,0.35,2.03,1.45,0.14,4.62
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4.21,0.1,0,0,2.75,0.35,2.26,1.48,0.14,4.38
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,4.17,0.1,0,0,2.59,0.35,2.5,1.39,0.14,4.05
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,4,0.09,0,0,1.98,0.35,2.91,0.67,0.15,3.81
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,3.89,0.09,0,0,1.45,0.34,3.8,0.5,0.15,3.65
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,3.81,0.09,0,0,1.39,0.33,3.99,0.43,0.17,3.41
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,3.66,0.09,0,0,1.29,0.33,4.29,0.32,0.21,3.32
